qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
TENT5D_Homo_sapiens	XP_054753321.1	52.557	352	90	2.24e-127	375	terminal nucleotidyltransferase 5C-like [Lytechinus pictus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_pictus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_pictus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_063962241.1	25.532	94	24	2.6	30.4	uncharacterized protein LOC129254982 [Lytechinus pictus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_pictus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_pictus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_063957098.1	48.148	27	7	9.5	28.9	zinc finger protein 892-like [Lytechinus pictus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_pictus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_pictus/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_041462475.1	59.878	329	74	2.11e-134	395	terminal nucleotidyltransferase 5C-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_041462532.1	59.878	329	74	2.60e-134	395	LOW QUALITY PROTEIN: terminal nucleotidyltransferase 5C-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_041462532.1	49.580	357	84	2.35e-126	374	LOW QUALITY PROTEIN: terminal nucleotidyltransferase 5C-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_041462475.1	49.580	357	84	2.82e-126	374	terminal nucleotidyltransferase 5C-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_041462597.1	35.000	40	9	1.5	32.0	nucleolar pre-ribosomal-associated protein 1-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_041463142.1	35.000	40	9	1.6	32.0	nucleolar pre-ribosomal-associated protein 1-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_041462532.1	59.412	340	87	1.70e-138	404	LOW QUALITY PROTEIN: terminal nucleotidyltransferase 5C-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_041462475.1	59.412	340	87	2.51e-138	403	terminal nucleotidyltransferase 5C-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_041464731.1	45.455	33	8	0.64	32.7	monomeric sarcosine oxidase-like isoform X2 [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_041464730.1	45.455	33	8	0.71	32.7	monomeric sarcosine oxidase-like isoform X1 [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_041458103.1	25.000	60	15	5.1	30.0	uncharacterized protein LOC121410229 [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_041462597.1	34.146	41	10	6.4	30.0	nucleolar pre-ribosomal-associated protein 1-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_041463142.1	34.146	41	10	7.2	29.6	nucleolar pre-ribosomal-associated protein 1-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_041457856.1	25.000	96	24	8.4	29.6	ectopic P granules protein 5 homolog isoform X2 [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_041457855.1	25.000	96	24	8.7	29.3	ectopic P granules protein 5 homolog isoform X1 [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_041462532.1	52.557	352	90	7.55e-127	374	LOW QUALITY PROTEIN: terminal nucleotidyltransferase 5C-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_041462475.1	52.557	352	90	1.01e-126	374	terminal nucleotidyltransferase 5C-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_041452842.1	28.000	125	30	0.38	33.9	isoleucine--tRNA ligase, mitochondrial-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_041463360.1	33.784	74	17	4.9	29.6	uncharacterized S-adenosylmethionine-dependent methyltransferase Rv2258c-like [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_041483251.1	30.952	42	11	5.6	29.6	uncharacterized protein LOC121430047 [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_041460588.1	53.333	30	8	7.4	29.6	uncharacterized protein LOC121411794 [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_041452569.1	40.741	27	7	8.2	29.6	uncharacterized protein LOC121405714 [Lytechinus variegatus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Lytechinus_variegatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Lytechinus_variegatus/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_030851220.1	59.878	329	74	4.80e-135	397	terminal nucleotidyltransferase 5C-like [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_003724224.2	59.878	329	74	6.02e-135	396	terminal nucleotidyltransferase 5C [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_030851220.1	53.354	328	77	6.87e-128	378	terminal nucleotidyltransferase 5C-like [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_003724224.2	53.354	328	77	8.36e-128	377	terminal nucleotidyltransferase 5C [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_030830392.1	41.860	43	10	3.9	30.8	titin [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_030835141.1	35.556	45	11	5.0	30.0	ATPase family AAA domain-containing protein 1 [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_030851220.1	59.412	340	87	3.97e-139	405	terminal nucleotidyltransferase 5C-like [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_003724224.2	59.412	340	87	4.15e-139	405	terminal nucleotidyltransferase 5C [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_030845895.1	23.171	82	20	2.5	30.8	probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_030845902.1	23.171	82	20	2.5	30.8	probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_799974.2	46.667	30	8	8.4	29.3	uncharacterized protein LOC577914 [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_030851220.1	50.407	369	95	3.36e-129	380	terminal nucleotidyltransferase 5C-like [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_003724224.2	50.407	369	95	4.22e-129	379	terminal nucleotidyltransferase 5C [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_030845080.1	31.373	51	13	2.3	31.2	solute carrier family 45 member 3 [Strongylocentrotus purpuratus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Strongylocentrotus_purpuratus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Strongylocentrotus_purpuratus/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_009369636.1	30.952	42	10	4.2	18.5	NADH dehydrogenase subunit 4 [Echinometra mathaei]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Echinometra_mathaei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Echinometra_mathaei/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009369638.1	47.059	17	4	1.7	19.2	NADH dehydrogenase subunit 6 [Echinometra mathaei]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Echinometra_mathaei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Echinometra_mathaei/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_009369631.1	31.034	29	7	4.7	18.1	cytochrome c oxidase subunit II [Echinometra mathaei]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Echinometra_mathaei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Echinometra_mathaei/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009369633.1	38.889	18	5	0.35	21.6	ATP synthase F0 subunit 6 [Echinometra mathaei]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Echinometra_mathaei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Echinometra_mathaei/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009369637.1	22.368	76	17	3.2	18.5	NADH dehydrogenase subunit 5 [Echinometra mathaei]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Echinometra_mathaei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Echinometra_mathaei/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_009369636.1	41.176	17	4	8.1	17.3	NADH dehydrogenase subunit 4 [Echinometra mathaei]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Echinometra_mathaei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Echinometra_mathaei/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009369638.1	45.455	11	3	3.0	18.5	NADH dehydrogenase subunit 6 [Echinometra mathaei]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Echinometra_mathaei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Echinometra_mathaei/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009369637.1	50.000	16	4	7.2	17.3	NADH dehydrogenase subunit 5 [Echinometra mathaei]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Echinometra_mathaei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Echinometra_mathaei/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_009369631.1	23.529	51	13	9.1	16.9	cytochrome c oxidase subunit II [Echinometra mathaei]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Echinometra_mathaei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Echinometra_mathaei/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_038079036.1	64.308	325	73	2.16e-144	419	terminal nucleotidyltransferase 5C-like [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_038079036.1	58.385	322	76	5.04e-134	392	terminal nucleotidyltransferase 5C-like [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_038063812.1	26.786	112	26	6.6	30.0	tudor domain-containing protein 5-like isoform X2 [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_038063811.1	26.786	112	26	6.6	30.0	tudor domain-containing protein 5-like isoform X1 [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_038066327.1	38.235	34	8	7.4	29.6	probable ATP-dependent RNA helicase DDX20 isoform X2 [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_038066326.1	38.235	34	8	7.5	29.6	probable ATP-dependent RNA helicase DDX20 isoform X1 [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_038066653.1	28.155	103	21	9.9	29.3	receptor-type tyrosine-protein phosphatase T-like [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_038079036.1	61.765	340	87	4.74e-148	426	terminal nucleotidyltransferase 5C-like [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_038069690.1	23.741	139	29	3.4	30.8	LOW QUALITY PROTEIN: CXXC-type zinc finger protein 1-like [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_038066653.1	27.000	100	23	8.1	29.6	receptor-type tyrosine-protein phosphatase T-like [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_038047903.1	50.000	20	5	8.8	28.1	uncharacterized protein LOC119722000 isoform X2 [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_038079036.1	54.381	331	85	1.37e-127	374	terminal nucleotidyltransferase 5C-like [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_038070794.1	25.843	89	23	0.67	33.1	uncharacterized protein LOC119739790 isoform X3 [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_038070792.1	25.843	89	23	0.70	33.1	uncharacterized protein LOC119739790 isoform X1 [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_038070793.1	25.843	89	23	0.72	33.1	uncharacterized protein LOC119739790 isoform X2 [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_038045881.1	23.718	156	38	8.3	29.6	NLR family CARD domain-containing protein 4-like [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_038074550.1	31.481	54	14	8.3	29.3	serine/threonine-protein phosphatase 4 regulatory subunit 3A-like [Patiria miniata]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Patiria_miniata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Patiria_miniata/Echinodermata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_187597.1	37.931	29	6	0.14	23.1	NADH dehydrogenase subunit 4 [Astropecten polyacanthus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Astropecten_polyacanthus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Astropecten_polyacanthus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_187600.1	58.333	12	3	5.2	18.1	cytochrome b [Astropecten polyacanthus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Astropecten_polyacanthus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Astropecten_polyacanthus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_187598.1	26.471	34	8	5.2	18.1	NADH dehydrogenase subunit 5 [Astropecten polyacanthus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Astropecten_polyacanthus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Astropecten_polyacanthus/Echinodermata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_187592.1	40.000	20	4	6.0	17.7	cytochrome c oxidase subunit II [Astropecten polyacanthus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Astropecten_polyacanthus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Astropecten_polyacanthus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_187599.1	29.787	47	12	1.5	19.2	NADH dehydrogenase subunit 6 [Astropecten polyacanthus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Astropecten_polyacanthus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Astropecten_polyacanthus/Echinodermata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_187594.1	38.889	18	5	1.7	19.2	ATP synthase F0 subunit 6 [Astropecten polyacanthus]	Echinodermata_TENT5A-B-C-D.txt	Echinodermata_Astropecten_polyacanthus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Echinodermata_Astropecten_polyacanthus/Echinodermata_TENT5A-B-C-D.txt
